treeno,species,x,y,dbh,ht,cw
568,2,1.9,36.80 ,4.7,5.05,1.45
569,2,4,36.80 ,14.5,11.64,1.95
510,8,29.6,37.00 ,13.2,13.22,1.43
541,6,10.9,37.00 ,17,15.1,2.55
560,3,7.6,37.20 ,6.1,6.87,1.43
463,3,76.9,37.50 ,8.8,8.8,1.48
498,3,35,37.50 ,9.5,9.23,2.75
511,8,27.2,37.60 ,14.8,14.07,1.83
499,3,32.7,37.90 ,5.7,6.54,0.73
500,3,32.6,37.90 ,4,5.01,0.88
447,2,91.4,38.00 ,5.8,5.91,0.55
519,2,21.3,38.00 ,10.4,9.16,2.3
520,2,21.2,38.00 ,10.2,9.03,2.13
538,2,15.8,38.00 ,10.7,9.35,0
501,3,32.5,38.10 ,4.3,5.3,0.73
517,7,22.4,38.20 ,14.3,13.81,2.28
518,7,22.2,38.20 ,14.7,14.02,2.33
537,3,19.7,38.20 ,11.3,10.25,2.03
539,6,14.7,38.20 ,7.1,8.88,2.55
561,3,5.6,38.20 ,13.3,11.23,2.45
514,3,24.7,38.30 ,16.7,12.63,2.7
442,12,98,38.70 ,21,13.61,2.63
540,6,10.7,38.80 ,8.6,10.15,1.45
443,12,97.1,38.90 ,10.7,9.67,0.88
570,2,3.4,39.00 ,7.1,6.88,1.25
478,6,59,39.10 ,15,14.17,2
462,7,80.3,39.50 ,7.2,8.97,2.1
444,2,97.1,39.60 ,7.8,7.39,1.7
571,3,4.7,39.80 ,9.2,9.05,2.33
648,2,51.4,40.00 ,14.3,11.53,2.05
629,12,36.5,40.20 ,17.5,12.55,3.13
670,7,80,40.40 ,31.5,19.51,4.05
630,8,38.6,40.50 ,14.5,13.92,1.5
646,8,49.1,40.60 ,13.1,13.16,1.23
572,6,4.4,40.80 ,20.5,16.49,3.63
691,12,99.1,40.90 ,15.5,11.83,0.95
620,2,17.6,41.00 ,3.8,4.32,0
647,8,50.8,41.00 ,18.3,15.65,2.45
654,8,55.5,41.20 ,12.8,12.99,2.3
665,12,72.2,41.30 ,28.3,15.26,4.48
598,6,10.5,41.40 ,7.1,8.88,1.1
657,2,63,41.40 ,10.7,9.35,1.73
574,2,2.5,41.60 ,5.2,5.45,1.65
597,6,9.6,41.60 ,11.1,11.95,2.03
631,8,42,41.60 ,16.8,15.01,1.75
645,8,48.4,41.60 ,15.8,14.56,2.25
583,2,4.8,41.70 ,3.5,4.07,1.3
658,12,64.1,42.00 ,10.8,9.72,1.83
575,2,1.7,42.10 ,2.8,3.47,0.78
599,2,10.9,42.10 ,10.2,9.03,1.83
656,12,64.1,42.10 ,43.9,17.42,5.38
664,3,70.9,42.10 ,3.8,4.81,1.2
666,3,74.6,42.10 ,6,6.79,1.43
579,2,4.9,42.40 ,17.3,13.15,2.38
596,3,7.9,42.40 ,6.5,7.18,1.68
618,6,16,42.40 ,12.1,12.57,1.95
595,2,8.3,42.50 ,8.2,7.67,1.53
640,2,47.6,42.50 ,2,2.77,0.75
573,6,3.4,42.60 ,20,16.31,3.05
653,2,55,42.60 ,9.7,8.7,1.8
594,2,9.3,42.70 ,10.8,9.41,1.83
619,6,16.3,42.70 ,6.8,8.6,1.63
643,8,49.6,42.80 ,7.5,9.23,0
644,8,49.5,42.80 ,9.5,10.83,0
641,9,48.5,42.90 ,8.3,8.47,2.63
632,8,43.9,43.00 ,20.5,16.49,1.58
642,8,48.8,43.00 ,7.1,8.88,0
655,2,62.9,43.00 ,11.1,9.61,2.2
660,1,61,43.10 ,7.8,7.39,1.33
589,3,5.3,43.20 ,9.2,9.05,2.4
692,12,99.2,43.20 ,22.2,13.92,3.58
593,3,8.9,43.30 ,7.1,7.63,0.63
625,8,35.6,43.40 ,11.3,12.07,0.88
633,8,42.1,43.50 ,17.1,15.15,2.38
624,3,31.9,43.60 ,29.4,16.02,4.35
652,8,54.8,43.60 ,10.5,11.54,0
600,3,10.8,43.70 ,7.5,7.92,1.4
1410,3,10.7,43.70 ,8.8,8.8,1.8
651,8,54.9,43.80 ,11.7,12.33,1.03
659,2,63.5,44.20 ,9.8,8.76,2.13
663,3,66.6,44.30 ,15.3,12.09,2.65
685,2,94,44.40 ,4.4,4.81,0.98
693,2,96,44.40 ,7.8,7.39,1.68
661,2,60.7,44.50 ,12.7,10.59,2.48
687,3,95,44.60 ,10.1,9.59,1.38
688,2,95.2,44.60 ,3.8,4.32,0.9
592,2,9.1,44.80 ,4,4.48,0.8
681,2,90.7,44.80 ,8.9,8.16,2.08
682,12,92.6,44.80 ,18.3,12.81,2
683,12,93.2,44.80 ,13.8,11.15,2.4
617,2,16.3,44.90 ,10.7,9.35,2.38
591,6,8.4,45.00 ,7.5,9.23,0
638,8,47.4,45.00 ,12.8,12.99,1.45
639,2,47.4,45.10 ,1,1.86,0.33
588,3,5.3,45.20 ,10.6,9.87,1.53
605,6,13.3,45.20 ,16.4,14.83,2
622,9,24.2,45.20 ,13.2,11.19,1.5
590,2,8,45.30 ,9.5,8.56,1.73
604,6,11.9,45.40 ,6.5,8.32,0
650,8,53.4,45.40 ,13.6,13.44,1.55
672,7,84.2,45.40 ,10.3,11.41,1.55
673,7,84.1,45.40 ,7.6,9.32,2.15
576,2,5.1,45.50 ,5.1,5.37,1.18
577,8,4.1,45.50 ,13.5,13.38,1.73
616,6,16.5,45.50 ,8.2,9.82,0.78
667,3,74.3,45.70 ,6.8,7.41,2.2
689,2,96.2,45.70 ,4.8,5.13,0.7
621,7,23.5,45.80 ,9.8,11.05,2.05
671,2,82,45.80 ,9.7,8.7,1.7
637,8,45.8,45.90 ,11.3,12.07,0.95
662,2,62.6,45.90 ,4.3,4.73,0.68
668,3,74.3,45.90 ,8.4,8.54,2.13
626,8,35.7,46.00 ,10.3,11.41,0
675,2,84.6,46.10 ,3.3,3.9,0.93
686,2,94,46.30 ,1,1.86,0.45
674,12,83.6,46.40 ,18.4,12.84,1.88
634,8,40.2,46.50 ,12.5,12.81,1.33
680,2,91.3,46.50 ,3.8,4.32,1.5
611,6,14.8,46.60 ,17.4,15.28,2.83
615,7,17.1,46.80 ,29.1,18.98,3.18
635,8,41.3,46.80 ,13.8,13.55,1.15
636,8,46,46.80 ,3.8,5.4,0.95
612,7,16.6,47.10 ,12.5,12.81,3.13
614,7,16.8,47.10 ,5.5,7.32,1.43
603,7,10.7,47.20 ,27,18.46,5.23
628,8,37.6,47.20 ,16.2,14.74,2.63
677,12,86.1,47.20 ,21.5,13.74,2.3
679,12,94,47.30 ,24.8,14.54,2.7
578,11,2.4,47.40 ,7.5,9.23,0.88
613,7,17.1,47.40 ,12.8,12.99,1.8
690,2,97.2,47.40 ,7.7,7.32,1.58
694,2,96,47.40 ,3.8,4.32,1.28
601,2,11.9,47.60 ,7.4,7.1,0.88
602,2,10.2,47.60 ,4,4.48,0.55
676,12,85.2,47.60 ,7.7,7.85,0.75
585,1,5.2,47.80 ,5.5,5.68,0.9
610,6,14.4,47.80 ,11,11.88,2.1
586,6,6.3,47.90 ,17.5,15.32,1.93
580,2,4.3,48.00 ,11.3,9.73,2.38
581,6,4.8,48.00 ,14.2,13.76,1.78
609,6,13.4,48.20 ,5.8,7.63,0
584,2,5.6,48.30 ,5.8,5.91,0
695,2,96.2,48.40 ,8.7,8.02,1.3
582,6,5.1,48.50 ,15.7,14.51,2.38
587,6,8.6,48.60 ,15,14.17,2.18
678,7,91.4,48.60 ,3.7,5.27,0.8
606,3,11.8,48.70 ,5.8,6.62,1.28
607,3,12.6,48.70 ,12.5,10.86,1.9
608,12,12.5,48.70 ,6,6.59,1.23
684,2,94,48.90 ,4.3,4.73,1.2
697,2,99.3,48.90 ,3.1,3.73,0.4
669,12,73.3,49.00 ,20.3,13.41,2.28
696,2,98.4,49.00 ,3.8,4.32,0.5
627,8,35.6,49.50 ,6.8,8.6,0
649,2,51.9,49.60 ,5.1,5.37,1.1
623,8,29.7,49.80 ,14.7,14.02,1.48
717,12,85,50.00 ,23.2,14.17,2.45
737,12,67,50.00 ,27.3,15.07,2.48
741,2,62.1,50.00 ,6.6,6.52,1.7
763,12,58.1,50.00 ,23.1,14.15,3.9
765,6,48.3,50.00 ,17.7,15.4,2.83
792,8,37.7,50.00 ,13.4,13.33,2.2
818,3,11.5,50.00 ,7.5,7.92,1.8
819,2,11.3,50.20 ,5.2,5.45,1.13
704,2,92,50.30 ,3.3,3.9,0.73
705,12,91.3,50.30 ,26.5,14.91,3.88
699,2,96.7,50.40 ,8.3,7.74,1.65
739,2,63.7,50.40 ,11.2,9.67,1.85
806,3,22.6,50.40 ,32.5,16.58,5.03
852,8,0.5,50.40 ,13.1,13.16,1.8
703,3,93.3,50.50 ,3.7,4.71,1.4
766,6,47.5,50.50 ,18.3,15.65,2.95
706,2,90.2,50.60 ,8.8,8.09,1.43
849,3,2.3,50.70 ,5.1,6.03,0.95
850,3,2.2,50.80 ,4.5,5.49,0.65
851,3,2.2,50.70 ,5.8,6.62,1.68
698,2,99,50.80 ,11.3,9.73,1.85
702,2,93.6,50.90 ,3.5,4.07,1.13
738,2,65.6,50.90 ,8.1,7.6,1.25
700,2,96,51.30 ,2,2.77,0.55
794,8,36.8,51.40 ,13.6,13.44,1.48
797,6,31.6,51.50 ,16.4,14.83,3.73
735,12,68.5,51.70 ,31.5,15.82,4.18
736,12,68,51.70 ,32.5,15.98,4.28
793,8,37,51.70 ,12.1,12.57,1.18
796,8,33.5,51.80 ,9.4,10.76,0.98
791,8,38.2,51.90 ,12.4,12.75,1.68
707,3,91.5,52.00 ,3.5,4.51,0.83
716,12,88,52.00 ,20,13.32,1.88
795,8,36.6,52.00 ,11.5,12.2,1.4
816,9,19.5,52.10 ,8.3,8.47,2.03
817,8,17.8,52.10 ,9.2,10.61,1.13
781,8,42.4,52.30 ,12.7,12.93,2.13
844,2,5.1,52.30 ,12.2,10.29,1.8
740,2,63.9,52.50 ,2.2,2.95,0.83
847,6,3.1,52.50 ,12.6,12.87,2.08
848,6,2.9,52.60 ,15.9,14.6,2.83
820,3,12.1,52.70 ,6.3,7.03,1.18
715,12,88,52.80 ,12.2,10.43,0.93
764,6,50.1,52.80 ,18.5,15.73,2.13
718,7,81.4,52.90 ,3.8,5.4,0.68
745,2,65.8,52.90 ,4.8,5.13,1.28
845,9,4.8,52.90 ,8.6,8.67,1.15
846,9,4.7,52.90 ,6.3,7.03,0
701,2,96.1,53.10 ,8.7,8.02,0.9
719,3,80.9,53.10 ,13.5,11.32,1.85
790,8,37.3,53.10 ,12.2,12.64,2.3
814,8,19.8,53.30 ,17.5,15.32,2.5
798,8,31.4,53.40 ,8.7,10.22,0
841,2,9.5,53.40 ,6.2,6.22,1.45
767,2,49.1,53.50 ,10.5,9.22,2.2
708,3,90.3,53.60 ,4.1,5.11,1.23
780,2,42.8,53.70 ,5.5,5.68,0.75
789,8,36.5,53.80 ,13.3,13.27,1.63
804,8,29.2,53.80 ,13.5,13.38,1.98
853,2,2.9,53.80 ,3.9,4.4,1.5
821,3,12.7,54.00 ,9.5,9.23,2.08
799,3,30.1,54.10 ,5.8,6.62,1.65
843,3,9.4,54.40 ,4.8,5.76,1.83
742,2,62.1,54.60 ,22.8,15.77,2.28
842,3,9.4,54.60 ,9.3,9.11,1.85
761,2,59.5,54.70 ,1,1.86,0.5
762,3,57,54.70 ,6.8,7.41,1.68
782,8,41,54.70 ,14.1,13.71,2.08
807,12,25.1,54.70 ,13.8,11.15,2.58
854,6,1.6,54.70 ,17.2,15.19,2.25
733,9,68.2,54.80 ,4.5,5.49,1.13
747,2,63.8,54.90 ,1,1.86,0.7
840,6,9.9,54.90 ,8.2,9.82,0.88
720,12,83.1,55.00 ,4.8,5.57,0.83
734,3,62.2,55.10 ,10.1,9.59,2.1
743,3,61.7,55.10 ,12.2,10.71,2.1
744,3,62.1,55.10 ,9.3,9.11,1
779,2,45.1,55.10 ,5.1,5.37,0.9
788,8,37.7,55.30 ,13.8,13.55,1.43
855,6,4,55.30 ,17.8,15.44,2.9
726,7,78.9,55.40 ,22.4,17.13,3.18
709,3,91.4,55.50 ,3.8,4.81,1.45
746,2,65.8,55.50 ,5.7,5.83,1.25
710,3,91.1,55.60 ,5.6,6.46,1.73
727,3,76.9,55.60 ,11.5,10.35,2.43
813,8,17.8,55.60 ,10,11.2,1.53
822,8,13.4,55.60 ,14.1,13.71,1.98
823,8,13.2,55.60 ,7.5,9.23,0
1411,3,76.8,55.60 ,8,8.27,1.3
839,6,9.9,55.70 ,10.1,11.27,0.9
837,6,8,55.90 ,7,8.79,0
865,2,2.5,56.00 ,1,1.86,0.65
749,2,64,56.20 ,9.6,8.63,1.73
750,6,63.7,56.20 ,17.8,15.44,2.43
768,2,49.6,56.20 ,8.8,8.09,1.33
838,8,9,56.20 ,8,9.66,0
778,3,46.2,56.30 ,8.3,8.47,2.03
856,3,6.4,56.40 ,6.4,7.1,1.68
772,3,43,56.50 ,4.6,5.58,0.75
783,8,41.7,56.50 ,17.8,15.44,2.08
784,2,42,56.50 ,4.8,5.13,1.15
866,8,0.3,56.50 ,12,12.51,1.05
785,3,43.6,56.60 ,5.3,6.2,0.63
776,8,45.5,56.70 ,14.3,13.81,2.2
777,3,46.5,56.70 ,11.6,10.41,2.23
808,3,22.6,56.70 ,7.5,7.92,0.73
721,3,82.3,56.80 ,3.7,4.71,1.45
722,12,82,56.80 ,20.4,13.44,1.15
836,6,8.9,56.90 ,8,9.66,1.25
723,3,82.3,57.10 ,8.2,8.41,1.15
714,12,89.2,57.20 ,31.8,15.87,5.1
748,2,65.9,57.20 ,3.8,4.32,1.1
803,1,28.8,57.30 ,6.3,6.29,2
835,6,8,57.40 ,11,11.88,1.25
769,2,48.7,57.50 ,8.8,8.09,2.25
805,8,22,57.50 ,15.4,14.36,1.5
725,3,80.2,57.70 ,5.3,6.2,1.28
864,2,2.4,57.70 ,13.1,10.83,2.53
867,2,1.4,58.00 ,4.7,5.05,0.85
759,2,57.9,58.10 ,2.5,3.21,0.88
775,8,45,58.20 ,13,13.1,1.9
857,3,5.3,58.20 ,8.6,8.67,1.53
724,12,82.2,58.40 ,20.5,13.47,1.65
728,12,74,58.40 ,25.3,14.65,3.95
760,2,57,58.50 ,1,1.86,0.4
830,12,6.2,58.50 ,5.8,6.43,0.63
774,9,46.4,58.60 ,15,11.97,0.83
802,1,29,58.60 ,3.8,4.32,0.55
809,3,23.6,58.60 ,8,8.27,1.53
828,12,7.8,58.60 ,6.3,6.83,0.68
829,12,7.7,58.60 ,5.7,6.34,0
773,2,46.9,58.70 ,13.5,11.07,2.3
815,7,18.9,58.70 ,9.2,10.61,1.63
863,6,3.4,58.70 ,14.4,13.86,2.7
711,6,98.6,58.80 ,6.8,8.6,1.35
732,7,71.6,58.80 ,18.8,15.85,2.6
770,2,48.4,58.80 ,5.1,5.37,1.33
858,3,4.2,58.80 ,5.4,6.29,0.98
758,2,57.9,58.90 ,1.2,2.05,0.48
810,9,23.6,58.90 ,4.4,5.39,0.8
826,6,10.2,58.90 ,15,14.17,1.65
730,3,71.6,59.00 ,4.6,5.58,1.5
834,6,5.8,59.10 ,17.7,15.4,3.55
729,12,73.9,59.20 ,5.8,6.43,0.95
801,12,30.4,59.30 ,33.1,16.08,4.88
859,2,4,59.30 ,3.6,4.15,1.1
812,12,19.6,59.40 ,36.2,16.52,7.13
832,6,6.2,59.40 ,10.2,11.34,0.85
833,6,5.8,59.40 ,7.7,9.4,1.28
756,3,58,59.50 ,7.2,7.71,0.53
771,7,48.5,59.50 ,33.5,19.91,3.25
786,2,40,59.50 ,5.7,5.83,1.25
811,9,26.4,59.50 ,6.6,7.26,1.73
860,6,3.9,59.50 ,6.1,7.93,0.55
757,3,58,59.60 ,6.3,7.03,1.08
787,8,36.5,59.60 ,15.8,14.56,1.55
862,6,3.3,59.60 ,6.8,8.6,0
713,3,87,59.70 ,10.6,9.87,2.1
755,3,62.1,59.70 ,4.4,5.39,1.38
800,2,33,59.70 ,1,1.86,0.83
712,3,87,59.80 ,6.8,7.41,1.23
731,3,72.7,59.80 ,5.7,6.54,1.2
751,2,63.8,59.80 ,5.4,5.6,1.25
827,6,9.7,59.80 ,10.8,11.75,1.35
861,2,3.4,59.80 ,4.5,4.89,1.08
752,3,63.1,59.90 ,3.2,4.2,1.2
753,3,63,59.90 ,4.8,5.76,1.78
754,3,62.8,59.90 ,6.5,7.18,1.88
831,6,6.2,59.90 ,5.1,6.9,0.83
824,12,13.3,60.00 ,8,8.05,0
825,12,13.2,60.00 ,19.6,13.21,0
900,3,9,60.00 ,9,8.92,0.9
908,8,29.8,60.00 ,4.1,5.76,0
955,3,41.2,60.00 ,9.9,9.47,1.6
956,3,41.3,60.00 ,12.7,10.95,2.23
999,12,79.9,60.10 ,26.7,14.95,3.15
899,3,8.4,60.30 ,7,7.56,0.88
897,3,8.8,60.40 ,5.1,6.03,1.05
898,3,8.7,60.40 ,5.6,6.46,1.1
937,8,33.1,60.40 ,17.3,15.23,3.1
938,8,35.4,60.40 ,12.8,12.99,1.1
954,3,41,60.40 ,8,8.27,0.38
957,3,41.5,60.40 ,15.6,12.21,1.88
1006,3,91.3,60.40 ,5.4,6.29,0.95
1007,3,91.3,60.50 ,9,8.92,1.6
936,2,31.7,60.60 ,1.1,1.96,0.48
994,12,71.3,60.70 ,24.8,14.54,3.03
982,9,59.6,60.90 ,12.1,10.66,0
870,2,3.8,61.00 ,4.1,4.56,0.95
872,2,1.9,61.00 ,4,4.48,0
939,3,35,61.00 ,4.9,5.85,1.45
940,3,35.4,61.00 ,5.2,6.12,1.38
941,3,37,61.10 ,8.5,8.6,1.78
942,3,37.6,61.10 ,7.2,7.71,1.13
944,3,38,61.10 ,5.7,6.54,0.78
959,2,47,61.10 ,1.1,1.96,0.33
983,9,59.8,61.10 ,13.3,11.23,0
943,3,38,61.20 ,7,7.56,1.58
981,9,59.5,61.30 ,18.7,13.33,1.03
1011,7,94.3,61.30 ,10.5,11.54,2.13
904,12,21.7,61.40 ,7.8,7.92,0.78
1008,7,93.1,61.40 ,8.9,10.38,1.25
953,2,41.5,61.50 ,3,3.64,0.65
974,12,50.2,61.50 ,39.3,16.92,4.4
1009,7,93.5,61.50 ,9.1,10.53,1.18
1010,7,93.9,61.70 ,6.5,8.32,1.03
1012,7,94.3,61.70 ,10,11.2,1.4
890,6,7.1,61.80 ,12.8,12.99,1.33
896,6,9.2,61.90 ,10.1,11.27,1.38
935,2,30.7,61.90 ,1.2,2.05,0.65
993,12,69.8,61.90 ,21.1,13.63,2.38
873,6,0.2,62.00 ,11,11.88,1.63
869,3,4,62.10 ,4.8,5.76,2
891,6,7.2,62.10 ,13,13.1,0.78
894,6,9,62.20 ,16.3,14.79,2.35
895,6,9.2,62.20 ,16.4,14.83,2.73
871,2,2.9,62.30 ,3,3.64,1.15
952,3,41.3,62.30 ,7.2,7.71,2.78
892,6,7.3,62.40 ,12,12.51,1.9
906,12,25.6,62.40 ,22.1,13.9,4.08
934,12,31.7,62.50 ,9.8,9.17,1.35
958,2,44,62.50 ,7,6.81,0.33
901,3,13.5,62.60 ,6,6.79,0.83
868,3,0.7,62.90 ,6.8,7.41,2.1
976,3,55.1,62.90 ,5.8,6.62,1.68
933,8,31.5,63.10 ,14.3,13.81,1.6
1005,12,87,63.20 ,18.7,12.93,1.95
876,3,2.1,63.30 ,13.5,11.32,1.95
929,8,33.8,63.30 ,8.2,9.82,0
931,8,30.8,63.30 ,11,11.88,1.05
932,6,31,63.30 ,5.1,6.9,0
960,6,47.4,63.40 ,15.3,14.32,0.65
991,7,68,63.80 ,10.1,11.27,1.33
928,8,34.2,63.90 ,13,13.1,0.83
961,6,47.4,63.90 ,9.5,10.83,0.33
911,8,27.4,64.00 ,15.1,14.22,2.25
1013,12,92.8,64.00 ,21.5,13.74,2.35
962,2,47.3,64.10 ,5.5,5.68,1.23
887,2,5.5,64.20 ,9.5,8.56,2.15
930,2,32.1,64.20 ,1,1.86,0
990,7,68,64.20 ,32.2,19.65,3.88
998,12,77.7,64.20 ,24.2,14.41,2.88
1019,9,98.6,64.20 ,14.5,11.76,3.35
893,12,7.3,64.30 ,9.7,9.11,2.08
875,3,1.1,64.40 ,17.8,13.03,2.98
926,8,33.3,64.70 ,15.1,14.22,2.58
886,2,5.2,64.80 ,7.9,7.46,1.48
888,9,5.5,64.80 ,14,11.55,2.2
975,12,53.8,64.80 ,10.3,9.45,1.93
995,6,75.4,64.80 ,30.2,19.23,3.85
1004,12,85.7,64.80 ,16.4,12.17,2.25
980,12,59.6,64.90 ,36.3,16.54,4.38
885,2,4.7,65.00 ,3.2,3.81,0.75
927,3,35.8,65.00 ,6.5,7.18,1.85
1018,2,98.6,65.30 ,7.5,7.17,1.48
877,3,1.5,65.40 ,14.2,11.63,1.83
912,3,29.1,65.50 ,5.4,6.29,0.3
913,3,29,65.50 ,5.2,6.12,0.53
984,2,63.8,65.50 ,4.5,4.89,1.2
914,3,28.8,65.70 ,5.1,6.03,0.7
1000,12,82.3,65.70 ,9.3,8.88,1.15
987,12,61,65.80 ,5.3,6.01,0.55
977,12,55.1,65.90 ,25.5,14.7,3.63
915,12,29.6,66.00 ,8.3,8.25,0.63
916,12,29,66.00 ,21.1,13.63,3.03
989,2,62.3,66.50 ,6.8,6.66,1.78
917,3,28,66.70 ,4.8,5.76,1.65
964,6,46.7,66.70 ,10,11.2,1.78
979,12,59.4,66.70 ,3.5,4.31,0.88
965,2,47,66.80 ,2.6,3.3,1.15
985,12,61.5,66.80 ,6.5,6.98,0.78
1014,12,92.1,66.80 ,10,9.28,0.63
951,6,42.9,66.90 ,20.3,16.42,2.85
878,2,2.6,67.00 ,13.8,11.24,2.23
966,2,48,67.00 ,11.1,9.61,2.28
978,12,58.4,67.00 ,9.1,8.75,1.55
986,12,61.4,67.00 ,3.8,4.62,0
988,12,60.8,67.00 ,4.9,5.66,0.63
881,2,3.9,67.20 ,3.2,3.81,1
963,2,47.2,67.30 ,8.5,7.88,1.95
967,6,45.3,67.30 ,16.7,14.97,2.93
968,2,45,67.30 ,10.1,8.96,2.3
1001,12,80.4,67.30 ,22,13.87,2.73
882,12,5.3,67.40 ,22.3,13.95,2.2
1015,12,92.7,67.40 ,19.3,13.12,2
907,12,25.6,67.70 ,23.8,14.31,3.85
950,6,44.1,67.80 ,9.5,10.83,0.88
909,3,29,67.90 ,4.9,5.85,0.8
992,12,68,68.00 ,9.3,8.88,0.48
918,12,27.7,68.20 ,12.6,10.62,1.23
923,3,30.7,68.40 ,8.6,8.67,1.85
946,3,38,68.40 ,10.1,9.59,3.4
921,3,29.7,68.50 ,6.2,6.95,0.58
947,7,38.5,68.50 ,5.4,7.22,1.38
996,12,72.5,68.50 ,8.8,8.57,1.78
883,7,6,68.70 ,21.5,16.84,2.6
884,7,6.9,68.70 ,20.3,16.42,2.53
970,3,49,68.70 ,6.7,7.34,2.18
973,12,52.1,68.70 ,14.8,11.56,0.95
1003,6,85.6,68.70 ,40.1,21.04,6.2
1016,2,90.5,68.70 ,4.8,5.13,1.08
903,3,19.9,68.80 ,4.4,5.39,1.78
910,3,29,68.90 ,3.8,4.81,0.38
919,3,28.7,68.90 ,6.3,7.03,2.18
945,2,37.6,68.90 ,4.8,5.13,1.08
920,3,28.8,69.00 ,6.2,6.95,0.53
925,2,33.6,69.00 ,4.5,4.89,0.75
949,6,42,69.00 ,7,8.79,0
1017,12,93.7,69.20 ,19.1,13.06,2.05
972,2,51,69.30 ,2,2.77,0.95
879,8,0.9,69.40 ,10.5,11.54,0
880,2,3,69.40 ,8.7,8.02,1.6
902,3,16.7,69.40 ,6.1,6.87,1.28
874,3,3.5,69.50 ,6.1,6.87,0
997,12,71.9,69.50 ,23.2,14.17,2.65
905,3,20.7,69.60 ,7.1,7.63,1.78
971,12,50,69.60 ,18.7,12.93,2.4
924,3,33.9,69.70 ,7.3,7.78,2
922,3,29.9,69.80 ,7.5,7.92,1.55
969,12,47.3,69.80 ,21.5,13.74,2.38
1002,12,80.2,69.80 ,10.8,9.72,1.4
948,6,39.8,69.90 ,10.8,11.75,0.75
889,6,5.2,70.00 ,9.5,10.83,1.95
1041,7,87.2,70.00 ,7.1,8.88,1.78
1058,6,62,70.00 ,6,7.83,0
1060,3,57.5,70.10 ,41,17.8,5.6
1042,12,87.2,70.20 ,18,12.71,3.38
1059,12,60.9,70.20 ,7.6,7.78,1.05
1029,12,94,70.30 ,18,12.71,2.6
1061,3,57.7,70.40 ,14.7,11.85,2.08
1062,3,57.5,70.40 ,15.1,12.01,1.55
1027,3,97.5,70.70 ,3.6,4.61,0.43
1028,3,97.5,70.60 ,2.5,3.43,0.48
1040,7,87.5,70.60 ,5.8,7.63,1.88
1105,12,22,70.60 ,26,14.8,3.23
1120,3,5.5,71.10 ,5.1,6.03,1.28
1070,3,46.1,71.20 ,7.8,8.13,1.43
1104,12,22.5,71.20 ,17.3,12.48,2
1117,3,9.2,71.20 ,7.8,8.13,0.53
1043,12,78.5,71.40 ,11.1,9.88,1.33
1069,12,48,71.40 ,6,6.59,0.65
1024,6,98,71.50 ,16,14.65,3.55
1106,12,20.6,71.50 ,8.3,8.25,0.98
1085,2,39.6,71.90 ,10.8,9.41,1.83
1095,3,30,71.90 ,6.6,7.26,0
1096,3,28.3,72.00 ,4.2,5.2,1.1
1103,12,21.7,72.00 ,8.5,8.38,0.65
1025,6,97.8,72.10 ,14.5,13.92,2.18
1071,12,44.1,72.10 ,33.8,16.18,3.83
1086,7,37.5,72.10 ,41.3,21.22,4.35
1030,3,95,72.30 ,13.8,11.46,0.8
1121,3,4.6,72.30 ,6.1,6.87,1.15
1123,2,7.9,72.30 ,14.5,11.64,1.98
1037,12,85,72.40 ,17.7,12.61,2.78
1020,3,99.9,72.60 ,9.6,9.29,2
1021,3,99.9,72.50 ,5.5,6.37,1.25
1026,2,98,72.50 ,2,2.77,0.55
1022,3,99.8,72.70 ,4.8,5.76,1.9
1023,3,99.9,72.70 ,9.8,9.41,2.23
1038,12,85,72.80 ,10.8,9.72,0
1039,12,85,72.70 ,7.8,7.92,0
1124,8,1.1,72.70 ,3.5,5.02,0
1118,3,9.3,72.80 ,4.8,5.76,0
1119,2,8,72.80 ,4.8,5.13,0
1122,12,4.6,73.00 ,28,15.2,3.25
1101,12,21.7,73.20 ,22.7,14.05,2.2
1084,2,41.8,73.40 ,8.5,7.88,1.38
1102,12,21.3,73.50 ,6.7,7.13,1.08
1047,12,72.1,73.60 ,42.8,17.31,5.8
1063,3,57.5,73.60 ,4.7,5.67,1.2
1107,12,17.2,73.60 ,19.1,13.06,2.33
1046,12,72.2,73.70 ,10.8,9.72,1.28
1125,2,1.3,73.70 ,5.5,5.68,1.55
1031,12,95,73.80 ,16,12.02,2.6
1050,12,69,73.80 ,9.1,8.75,1.35
1072,3,45.9,73.90 ,6,6.79,2.1
1073,3,45.9,74.00 ,6,6.79,2.1
1094,2,32.3,74.00 ,16.8,12.89,1.88
1092,2,32.6,74.10 ,9.3,8.43,1.6
1093,2,32.7,74.10 ,4.8,5.13,1.38
1044,3,77.2,74.20 ,23,14.59,3.15
1064,12,55,74.50 ,13.1,10.84,1.78
1108,12,19.2,74.60 ,10,9.28,0
1109,12,19.8,74.60 ,4.5,5.29,0
1057,6,62.6,74.70 ,19.8,16.23,3.05
1082,2,41.3,74.80 ,7,6.81,1.83
1083,9,41.5,74.80 ,7,7.56,0
1045,3,74.4,75.10 ,7.5,7.92,1.45
1055,2,62.2,75.10 ,5.8,5.91,1.23
1052,3,68.2,75.20 ,10.5,9.81,2.85
1126,2,0.9,75.20 ,8,7.53,2.3
1127,3,0.8,75.20 ,10.2,9.64,1.3
1051,12,67.3,75.30 ,5.3,6.01,0.58
1049,12,69.9,75.50 ,9.4,8.93,1.5
1081,2,42,75.90 ,3,3.64,0.88
