treeno,species,x,y,dbh,ht,cw
595,2,75.97,38.35,1.8,2.59,29.7
596,2,75.3,37.43,1.8,2.59,29.3
597,2,75.4,40,1.8,2.59,29.9
598,3,77.75,37.51,25.8,15.27,39.1
599,2,77.4,35.26,2,2.77,29.4
600,2,78.37,34.68,1.9,2.68,29.4
601,2,78.13,33.63,1.5,2.32,28.9
602,2,76.68,32.46,2.1,2.86,28.5
603,2,79.07,30.99,1.8,2.59,28.6
604,2,79.41,32.49,3.5,4.07,29.9
605,2,80,31.52,1.6,2.41,28.9
606,2,81.48,30.7,2.2,2.95,29.3
607,2,83.6,32.42,1.5,2.32,30
608,2,84.95,32.32,1.3,2.14,30.2
609,2,84.85,31.98,2.2,2.95,30.5
610,2,87,30.93,1.3,2.14,30.3
611,1,87.21,31.36,12.2,10.29,35.3
612,2,87.01,32.38,3,3.64,31.5
613,7,90,32.35,9.8,11.05,35.8
614,9,89.29,33.86,7.2,7.71,34.5
615,1,89.5,37.45,31.2,19.06,44.3
616,9,91.11,36.9,8,8.27,36.1
617,1,90.38,32.36,3.6,4.15,32.6
618,1,96.66,32.59,6.5,6.44,35.5
619,1,98.05,31.7,3.8,4.32,34.5
620,9,94.68,34.86,5.6,6.46,35.4
621,9,94.72,38.98,17.2,12.81,40.9
622,1,97.97,36.37,20.7,14.82,42.5
623,9,98,40.64,1,1.58,35.3
624,9,97.92,40.65,1.3,1.97,35.5
625,2,95.55,40.67,1.2,2.05,34.9
626,2,95.57,40.68,1.8,2.59,35.2
627,9,95.08,40.89,15.2,12.05,40.8
628,9,95.08,40.96,5.7,6.54,37.1
629,2,94.69,42.08,1.3,2.14,35.1
630,2,96.4,43.4,1,1.86,35.7
631,1,96.07,42.67,7.1,6.88,38.2
632,1,98.47,44.12,16.4,12.68,42.9
633,2,98.46,46.22,1.3,2.14,37
634,2,97.8,47.86,1.2,2.05,37.2
635,2,93.25,43.66,1.5,2.32,35.2
636,6,92.01,44.96,24.9,17.89,44.9
637,2,91.79,47.78,2.3,3.04,36.2
638,2,90.52,49.44,2.5,3.21,36.4
639,12,89.52,47.88,29.5,15.48,45.6
640,1,84.86,46.64,15.8,12.36,39.9
641,2,84.22,46.34,2.5,3.21,34.1
642,2,85.92,41.5,1.6,2.41,32.9
643,9,82.96,40,9.5,9.23,35.4
644,9,82.9,40.47,15.5,12.17,37.8
645,1,80,43,21.4,15.15,39.9
646,1,77.38,44.49,8.5,7.88,34.6
647,1,76.6,41.31,7.9,7.46,33.3
648,2,76.07,43.83,2.2,2.95,31.3
649,2,73.92,43.01,2.4,3.12,30.6
650,2,73.44,45.64,1.8,2.59,30.9
651,2,73.38,41.52,2.7,3.39,30.2
652,2,72.29,41.4,1.8,2.59,29.5
653,12,70.21,40.56,27.8,15.17,38.4
654,2,71.47,42.41,4.9,5.21,31
655,1,71.47,42.31,7.3,7.03,32
656,13,74.28,45.18,51,22.41,48.2
657,9,77.28,46.79,7.5,7.92,34.9
658,7,75.62,47.01,8.9,10.38,35.5
659,6,74.75,48.15,26,18.2,41.8
660,12,72.14,46.7,15,11.64,36.4
661,2,70.92,47.68,4.6,4.97,32
662,2,70.69,47.67,1.6,2.41,30.6
663,2,70.91,47.58,1.7,2.5,30.7
664,2,70.18,47.2,1.5,2.32,30.3
665,12,69.31,48.27,11.7,10.18,34.9
666,2,66.07,49.74,2,2.77,30.1
667,12,65.41,48.9,35,16.36,41.4
668,2,63.55,49.28,1.3,2.14,29.1
669,2,63.52,47.38,5.8,5.91,30.7
670,2,63.51,47.32,3,3.64,29.4
671,2,65.96,45.78,1.5,2.32,28.9
672,2,66.76,47.15,2,2.77,29.7
673,2,67.44,45.99,1.5,2.32,29.3
674,12,64.93,44.72,8.9,8.63,31.8
675,2,65.02,43.66,1.2,2.05,28
676,2,64.24,43.83,2.3,3.04,28.4
677,2,66.07,43.77,2.7,3.39,29
678,2,67.23,44.45,1.3,2.14,28.8
679,2,66.92,42.98,2,2.77,28.7
680,1,68.02,43.46,5.1,5.37,30.5
681,2,68.23,41.04,1.2,2.05,28.1
682,2,66.53,41.95,1.5,2.32,28.1
683,2,67.35,40.36,1.8,2.59,28
684,1,66.83,40.59,9.4,8.5,31.3
685,1,65.27,41.31,9.7,8.7,31.2
686,2,63.66,41.99,1.5,2.32,27.4
687,1,62.82,41.56,3.2,3.81,27.8
688,1,61.46,41.76,7.2,6.96,29.3
689,1,60.4,44.25,9.5,8.56,30.7
690,2,63.81,43.61,2.6,3.3,28.3
691,12,63.49,44.91,19,13.03,35.1
692,2,63.66,45.62,2.5,3.21,28.7
693,2,62.81,49.72,1.8,2.59,29.2
694,1,58.74,46.76,12.5,10.47,32.1
695,12,58.56,47.71,23.7,14.29,36.1
696,1,58.52,45.15,18,13.51,33.8
697,9,54.09,49.28,8.9,8.86,30.3
698,2,53.92,46.96,2,2.77,26.4
699,2,57.09,44.61,1.8,2.59,26.5
700,9,55.01,44.89,11.2,10.2,30.3
701,2,58.66,42.79,2.2,2.95,26.7
702,2,58.97,40.52,1.1,1.96,25.6
703,2,56.28,42.19,2,2.77,25.8
704,1,55.72,41.26,7.5,7.17,27.9
705,2,55.38,41.95,3,3.64,26
706,2,54.24,43.19,2.5,3.21,25.8
707,1,51.05,42.08,4.1,4.56,25.4
708,2,51.27,44.31,1.4,2.23,24.8
709,2,51.08,45.47,1.2,2.05,25
710,9,50.53,46.42,17.5,12.92,31.8
711,9,51.41,46.14,7.5,7.92,28.2
712,9,52.84,46.49,13.5,11.32,31
713,3,52.24,46.15,1.3,1.97,25.4
714,4,51.23,46.51,1.1,1.53,25.1
715,4,51.43,47.16,1,1.36,25.2
716,4,52.42,47.55,1,1.36,25.6
717,2,53.84,46.69,1.6,2.41,26.1
718,4,53.92,46.75,1.4,2.02,26
719,2,53.16,48.8,1.6,2.41,26.5
720,12,48.88,46.99,15.3,11.76,30.7
721,2,48.1,46.97,1.5,2.32,24.7
722,2,47.15,46.47,1.6,2.41,24.4
723,2,45.5,49,2.4,3.12,25
724,2,45.7,48.42,1.4,2.23,24.4
725,12,46.08,48.26,21.3,13.69,32.3
726,12,44.35,48.09,8.1,8.12,27.2
727,1,45.92,45.88,10.3,9.09,27.8
728,9,47.15,43.49,9.3,9.11,27.3
729,9,47.1,43.48,11.8,10.51,28.2
730,2,46.37,43.99,2.7,3.39,24.1
731,2,47.7,42.55,1.2,2.05,23.4
732,9,43.92,42.14,1.7,2.48,22.6
733,9,43.73,42.05,1.3,1.97,22.3
734,2,42.82,41.92,2.2,2.95,22.5
735,2,43.95,43.04,1.6,2.41,22.8
736,3,42.36,41.47,23.6,14.74,30.5
737,2,41.38,40.83,1.6,2.41,21.6
738,2,40.35,40.47,3.5,4.07,22.1
739,2,41.87,44.15,1.4,2.23,22.4
740,6,41.62,45.62,61.2,23.34,42.9
741,3,42.84,45.3,1.2,1.84,22.8
742,9,42.35,46.16,1.5,2.23,23.1
743,3,41.74,46.61,1.2,1.84,22.8
744,9,40.27,48.05,1.6,2.35,23.1
745,1,37.85,47.96,6.3,6.29,24.6
746,2,37.95,48.98,2.5,3.21,23.2
747,2,39.45,49.32,2.5,3.21,23.6
748,2,35.6,48.7,1.2,2.05,21.9
749,2,35.32,48.01,1.5,2.32,21.8
750,1,36.83,47.12,3.5,4.07,22.9
751,2,34.58,47.83,1.3,2.14,21.5
752,2,33.88,47.32,2.1,2.86,21.5
753,9,37.17,45.01,8.4,8.54,24.8
754,9,37.16,45.03,5.2,6.12,23.4
755,9,37.05,45.28,6.8,7.41,24.1
756,4,38.52,41.07,1.3,1.86,20.7
757,2,36.89,40.66,1.3,2.14,20.2
758,9,37.43,40.4,8,8.27,23.5
759,1,34.59,43.41,18.4,13.71,27.5
760,3,32.62,46.04,9.5,9.23,24.3
761,3,32.74,46.18,11.8,10.51,25.3
762,3,32.32,46.2,12,10.61,25.3
763,3,32.05,46.23,9.8,9.41,24.4
764,4,30.56,49.08,29.5,19.07,32.1
765,9,30.64,46.57,1.3,1.97,20.1
766,2,30.35,42.41,2.2,2.95,19.5
767,2,30.48,41.14,3.7,4.23,19.9
768,4,30.63,49.47,15.5,14.41,27.5
769,2,28.63,42.18,3.5,4.07,19.6
770,2,28.53,40.69,3,3.64,19
771,2,28.57,42.32,3.4,3.98,19.6
772,2,27.61,41.25,3.2,3.81,19
773,2,26.72,40.85,1.8,2.59,18
774,2,24.43,43.48,1.5,2.32,17.9
775,2,26.9,44.05,1.5,2.32,18.7
776,2,27,44.04,1.6,2.41,18.8
777,2,28.77,44.78,1.8,2.59,19.5
778,12,28.01,45.3,31.1,15.76,30
779,8,27.65,44.87,2.3,3.39,19.6
780,2,25.47,47.03,1.5,2.32,19.1
781,2,26.04,48.37,2.3,3.04,19.9
782,2,27.86,48.11,2.5,3.21,20.4
783,2,27.92,49.04,1.8,2.59,20.3
784,2,29.35,48.68,1.5,2.32,20.5
785,1,29.36,40.87,7.4,7.1,21.2
786,9,27.27,49.82,13.2,11.19,25.4
787,2,22.41,48.32,3.6,4.15,19.6
788,2,21.23,47.28,1.5,2.32,18.1
789,2,23.09,46.6,3,3.64,19.1
790,12,25.1,43.09,27.2,15.05,27.6
791,2,25.03,42.5,2.2,2.95,18.2
792,2,24.01,42.15,2.5,3.21,18
793,1,23.02,41.31,3.3,3.9,17.9
794,9,22.46,40,16.5,12.56,22.9
795,2,23.44,40.59,3.7,4.23,18
796,2,20.63,41.13,3.3,3.9,17.2
797,1,21.63,41.67,15,11.92,22.6
798,2,19.05,41.68,2.8,3.47,16.8
799,2,18.39,42.63,1.3,2.14,16.1
800,2,17.16,42.08,3,3.64,16.5
801,9,17.14,42.07,1.6,2.35,15.8
802,1,16.78,42.91,15,11.92,21.7
803,2,16.01,43.52,2.2,2.95,16.2
804,8,18.84,43.65,1.7,2.49,16.7
805,2,18.18,44.3,1.6,2.41,16.6
806,2,19.02,44.54,3.2,3.81,17.6
807,2,18.57,46.07,4.2,4.65,18.4
808,2,16.62,47.19,2.7,3.39,17.5
809,2,17.88,47.62,1.7,2.5,17.4
810,1,19.03,49.59,12.2,10.29,22.8
811,4,17.51,49.58,1.3,1.86,17.6
812,4,17.27,49.6,1.5,2.18,17.6
813,9,16.07,49.61,1.2,1.84,17.2
814,2,16.4,47.8,1.5,2.32,17
815,2,15.87,46.91,2.8,3.47,17.3
816,12,15.22,48.14,45.7,17.6,31.7
817,9,15.7,48.09,1.3,1.97,16.8
818,4,14.63,49.09,1.2,1.7,16.7
819,2,14.91,49.46,1.5,2.32,17
820,2,14.87,49.57,1.4,2.23,17
821,9,11.08,42.39,1.2,1.84,14.1
822,2,11.77,47.02,5.3,5.52,17.4
823,2,11.34,44.09,3.5,4.07,15.8
824,2,12.27,42.72,3.8,4.32,15.8
825,7,10.9,40.75,1.3,1.86,13.7
826,2,10,40.98,3.9,4.4,14.8
827,2,8.57,40.46,1.8,2.59,13.4
828,9,7.91,41.49,1.5,2.23,13.3
829,2,8.52,41.67,2.5,3.21,14
830,8,7.24,43.33,10.8,11.75,18.3
831,1,6.5,44.26,12.5,10.47,18.4
832,4,8.1,43.95,1.3,1.86,13.8
833,2,8.7,45,3.5,4.07,15.3
834,2,9.57,46.14,4.7,5.05,16.4
835,2,9.29,47.12,2,2.77,15.3
836,2,8.64,46.82,2.5,3.21,15.3
837,2,9.43,48.09,2.2,2.95,15.7
838,2,8.07,47.36,3.2,3.81,15.6
839,2,8.08,49.32,1.7,2.5,15.4
840,2,8.63,49.7,2.7,3.39,16.1
841,2,7.03,49.72,3.5,4.07,16.1
842,2,6.67,48.18,2.7,3.39,15.2
843,2,7.75,47.38,2,2.77,15
844,9,6.77,46.1,12.6,10.9,19.1
845,2,5.58,48.7,2.3,3.04,14.9
846,2,5.3,48.82,2.5,3.21,15
847,9,1.49,46.56,11.5,10.35,17.5
848,9,0.96,46.73,16.5,12.56,19.2
849,2,2.11,46.38,2.5,3.21,13.6
850,2,3.44,45.35,1.8,2.59,13.3
851,2,1.56,44.83,4.5,4.89,13.9
852,2,0.61,45.44,3,3.64,13.2
853,2,3.55,43.72,5.2,5.45,14.5
854,2,2.67,43.12,3.5,4.07,13.3
855,2,3.02,41.93,4.1,4.56,13.4
856,2,4.03,40.97,3.3,3.9,13.1
857,2,3.2,40.78,4.8,5.13,13.5
858,2,7.71,40.78,5.4,5.6,14.9
859,9,1.75,42.49,1.5,2.23,12
860,9,1.52,42.53,1.8,2.6,12.1
861,2,1.52,41.83,2.5,3.21,12.3
862,9,1.61,41.18,1.3,1.97,11.5
863,9,0.96,40.91,1.5,2.23,11.4
864,9,0.87,40.89,1.6,2.35,11.4
865,9,0.72,41.79,1.3,1.97,11.4
866,1,0.71,42.19,5.5,5.68,13.5
867,8,0.74,42.79,10.3,11.41,16.3
868,2,2.2,51,1.3,2.14,14.2
869,1,4.7,51.4,2.5,3.21,15.5
870,1,3.6,52.3,4,4.48,16.1
871,12,3.1,52.4,35.8,16.47,26.9
872,1,4,53.4,5.5,5.68,17.1
873,12,5.3,53.3,18.7,12.93,22.6
874,2,4,52.7,1.3,2.14,15
875,2,7.6,57.8,1,1.86,17.1
876,2,9.5,51.7,1.1,1.96,16.1
877,2,8.8,52.8,2,2.77,16.6
878,9,6.4,54.9,5.6,6.46,18.3
879,2,5.5,55.8,11.5,9.86,20.7
880,2,1.9,56,1.2,2.05,15.3
881,2,0.6,54.8,1.4,2.23,14.8
882,2,1.2,57,2.5,3.21,16
883,1,0.3,58,13.2,10.89,20.6
884,2,1.1,59.8,2.3,3.04,16.6
885,2,7.4,58.9,1.3,2.14,17.4
886,1,8,57.9,14.6,11.7,23.1
887,2,9.8,59.7,1,1.86,18.1
888,2,10.2,53.2,1.6,2.41,16.9
889,2,10.5,54.6,1.5,2.32,17.2
890,2,11.9,51.3,2.7,3.39,17.3
891,2,12,50,1,1.86,16.2
892,2,13.7,53,1,1.86,17.4
893,2,13.9,52,2,2.77,17.7
894,2,15.9,50.7,3.5,4.07,18.5
895,4,15.7,50.9,1.3,1.86,17.4
896,2,16,51,2,2.77,17.9
897,2,15.3,53,3.7,4.23,19.1
898,2,14.7,54.4,2.8,3.47,18.8
899,2,15.5,55.4,2.6,3.3,19.2
900,4,13.6,55.7,1.1,1.53,18
901,2,14.1,55.9,1.3,2.14,18.4
902,2,15.3,56.7,1.8,2.59,19.1
903,2,13.2,57.2,4,4.48,19.7
904,2,14.4,51.1,3.5,4.07,18.3
905,2,19.4,58.1,3.8,4.32,21.4
906,4,19.6,59.7,1.3,1.86,20.6
907,8,22.4,59.8,13.5,13.38,27.3
908,8,23.2,59.2,15,14.17,27.9
909,8,23.1,59.2,9.5,10.83,25.7
910,2,24.1,57.2,3.6,4.15,22.3
911,9,21.7,55.6,5.8,6.62,22.4
912,9,22.2,55.4,12.8,11,25.4
913,9,21.8,55.2,6.5,7.18,22.7
914,9,21.6,55.2,13.2,11.19,25.3
915,9,22,54.7,12.5,10.86,25
916,2,25.8,55.1,1.1,1.96,21
917,2,25.8,51.1,17,13,26.7
918,2,27.4,51.5,13.2,10.89,25.7
919,9,29.8,51.4,10,9.53,25.2
920,8,29.7,53.7,13.2,13.22,27.5
921,9,32,52.3,7.9,8.2,25.1
922,3,33.7,51.7,28.1,15.76,32.3
923,9,32.5,54.9,7.2,7.71,25.6
924,9,32.7,55,6.3,7.03,25.3
925,11,33.9,56.4,12,12.51,28.7
926,9,30.8,57.6,9.5,9.23,26.8
927,9,31,57,4.2,5.2,24.4
928,9,31,57.7,10.5,9.81,27.3
929,9,31,57.8,6,6.79,25.4
930,9,31,57.9,11.8,10.51,27.8
931,9,30.9,57.7,5.6,6.46,25.2
932,9,30.8,57.8,4.2,5.2,24.5
933,9,30.9,57.9,2.2,3.08,23.5
934,9,32.6,58.7,7.5,7.92,26.7
935,9,32.8,57.6,7.1,7.63,26.3
936,9,37.4,53.4,14.5,11.76,29.3
937,9,36.3,52.7,3.5,4.51,24.3
938,9,39,51.8,7.1,7.63,26.4
939,1,38.9,53.9,5.3,5.52,25.9
940,1,39.3,55.4,16.5,12.73,31
941,2,39.2,58.4,1.5,2.32,25.4
942,2,40.7,56.8,2.3,3.04,25.7
943,2,40,56,1.3,2.14,24.9
944,1,40.6,54.3,19.5,14.25,32.2
945,1,41,50,9.2,8.36,27.1
946,9,44.4,50.5,8.4,8.54,27.9
947,2,44,50.2,1.3,2.14,24.4
948,9,44.3,50.5,7.6,7.99,27.6
949,9,44.2,52.2,10.8,9.98,29.3
950,1,45.1,52,28.1,17.93,35.8
951,2,43.1,53.7,1.6,2.41,25.2
952,2,43.9,54.1,1.3,2.14,25.4
953,2,42.2,56,2.5,3.21,26
954,2,42.7,57.2,3,3.64,26.6
955,2,42.1,59.3,2,2.77,26.5
956,1,42.9,59.6,16.3,12.63,32.9
957,2,45.6,58.9,2.5,3.21,27.6
958,9,47.5,59,12.1,10.66,32.3
959,1,48.5,58,8.2,7.67,30.6
960,9,44.2,55.8,8.9,8.86,29.4
961,9,48,55.4,8.1,8.34,30
962,1,49.4,55.8,18.4,13.71,34.3
963,1,49.7,52.5,17.1,13.05,33.1
964,2,47.1,50.7,1.6,2.41,25.5
965,2,51.8,50.4,1.3,2.14,26.4
966,1,53.2,52.7,30.2,18.71,38.7
967,2,55.4,51.3,2.7,3.39,28.2
968,3,55.8,52,1,1.58,27.6
969,2,55.6,51.7,1.3,2.14,27.7
970,1,57.9,52.8,5.8,5.91,30.6
971,1,57.5,54.5,3.1,3.73,29.7
972,2,56.3,56.1,1.3,2.14,29
973,2,54,56.9,2.5,3.21,29.2
974,1,56,59.2,11,9.54,33.9
975,2,56.6,58.7,2.3,3.04,30.2
976,9,57.5,58.5,1.2,1.84,29.8
977,9,57.1,59.3,26.8,15.49,39.7
978,2,58.2,59.8,3,3.64,31.2
979,2,58.6,59,2.2,2.95,30.7
980,2,60.9,59.1,3.3,3.9,31.8
981,1,62.2,57.1,4.2,4.65,32
982,2,62.9,56.4,1.3,2.14,30.7
983,2,64.5,57.7,2.5,3.21,32
984,12,64.4,58.6,19.4,13.15,38.9
985,2,63.8,59.8,2.2,2.95,32.2
986,9,65.8,58.6,1,1.58,31.7
987,2,65.7,58.7,1.3,2.14,32
988,2,65.2,58.1,2.3,3.04,32.2
989,2,63.9,54.7,1.3,2.14,30.5
990,4,64.6,54.8,1,1.36,30.4
991,2,64.2,51.5,1.5,2.32,29.9
992,12,61.5,51.2,22.3,13.95,37.2
993,12,65.1,51.2,13,10.8,35
994,12,67.7,50.4,10,9.28,34.3
995,2,65.4,50.8,2.4,3.12,30.4
996,2,69.6,53.2,5.7,5.83,33.6
997,2,70,51.7,1.6,2.41,31.4
998,2,70,53.2,2,2.77,32
999,2,68.5,53,1.6,2.41,31.4
1000,12,68.93,56.35,36.8,16.6,44.7
1001,2,67.48,56.48,2.6,3.3,32.5
1002,2,65.91,56.58,2,2.77,31.8
1003,2,65.4,57,2.9,3.56,32.2
1004,2,64.6,58,2.1,2.86,31.9
1005,2,64.9,59.1,2.2,2.95,32.3
1006,2,69.71,59.8,2,2.77,33.6
1007,3,69.7,58.6,17,12.74,39.5
1008,12,79.9,58.8,6.4,6.9,38
1009,2,70.8,56.7,1.5,2.32,32.8
1010,2,78.2,56.1,1.6,2.41,34.6
1011,2,70.8,55.1,1.2,2.05,32.3
1012,2,70.8,55.4,1.4,2.23,32.5
1013,3,73.1,53.2,8,8.27,35.6
1014,3,73.8,53.4,7.3,7.78,35.6
1015,2,74.1,50.8,1.7,2.5,32.3
1016,2,74.6,51.2,1.5,2.32,32.4
1017,2,75.3,52.1,2.2,2.95,33.1
1018,2,74.5,54.6,2,2.77,33.5
1019,1,74.2,55.3,9.8,8.76,37
1020,1,75.1,57.5,11.5,9.86,38.5
1021,2,74.6,58.7,1.6,2.41,34.3
1022,2,77,57.8,1,1.86,34.4
1023,1,77.1,57.8,9.7,8.7,38.3
1024,12,79,59.6,26.7,14.95,45.1
1025,3,79.2,59.8,6.9,7.49,38.3
1026,3,79.8,59.9,9.2,9.05,39.5
1027,12,80.7,56.7,8.4,8.32,38.5
1028,12,88.5,56.4,14.9,11.6,42.9
1029,2,81.7,58,1.6,2.41,35.9
1030,2,82.7,58.1,1.4,2.23,36.1
1031,2,83,54.9,1.8,2.59,35.6
1032,2,81.8,54.6,2.6,3.3,35.6
1033,2,82.6,53.2,2.4,3.12,35.3
1034,2,80.8,52.1,2.4,3.12,34.6
1035,12,84.7,50.6,32.2,15.94,45.9
1036,2,87.9,50.8,1.6,2.41,35.7
1037,1,88.9,50.7,7.6,7.25,38.6
1038,11,87,52,6,7.83,38.2
1039,12,86.9,53.2,34.4,16.27,47.7
1040,12,85.2,54.1,8.2,8.18,38.9
1041,12,85,55.6,44.7,17.51,50.7
1042,12,88.7,56.6,31.8,15.87,48.2
1043,12,89.1,58.4,1.5,1.99,37.7
1044,2,84.5,58.9,2,2.77,37
1045,2,86.9,58,1.4,2.23,37.1
1046,2,90.4,59.8,2,2.77,38.7
1047,12,90.4,58.5,14,11.23,43.5
1048,2,91.1,59.9,1.3,2.14,38.6
1049,2,98.9,58.7,2.2,2.95,40.7
1050,2,98.1,58.3,1.6,2.41,40.1
1051,2,98.9,57.4,2.1,2.86,40.3
1052,12,97.9,57.2,9.8,9.17,43.5
1053,2,91.3,56.4,2.7,3.39,38.4
1054,6,93.2,55.1,14.6,13.97,44.2
1055,6,93.2,55,19.8,16.23,46.1
1056,2,90,56.1,1.9,2.68,37.7
1057,2,90.2,54.3,1.8,2.59,37.2
1058,2,91.2,53.1,1.8,2.59,37.2
1059,2,94,52.9,1.5,2.32,37.7
1060,2,90.9,51.3,1.7,2.5,36.6
1061,12,91.1,51.4,8.2,8.18,39.7
1062,2,91.8,51.6,6.2,6.22,39
1063,12,98.8,51.1,19.9,13.3,45.8
1064,12,93.8,50.4,38.3,16.79,49.8
1065,2,95.8,51.9,2.1,2.86,38.2
1066,2,97.4,50.3,2.2,2.95,38.2
1067,2,97.3,52.2,3.5,4.07,39.3
1068,1,97,52.5,6.2,6.22,40.5
1069,12,97.1,53.4,26.7,14.95,48
1070,2,95.3,52.9,1.7,2.5,38.1
1071,2,95.7,54.4,1.6,2.41,38.5
1072,12,99.7,54.6,23.8,14.31,48.1
1073,12,92.4,57.4,20.6,13.49,46
1074,12,96.7,56.9,13.6,11.06,44.6
1075,2,96.8,56.3,2.5,3.21,39.7
1076,2,99.3,57.6,2.5,3.21,40.7
1077,2,92.6,57.7,3.3,3.9,39.4
1078,2,95.7,55.9,2.5,3.21,39.3
1079,2,94.4,55.7,2.6,3.3,39
1080,1,96.1,58.6,7.5,7.17,42.3
1081,2,96.9,58.8,2,2.77,40.1
1082,1,94.9,59.6,9.8,8.76,43.3
1083,2,95,59.9,1.5,2.32,39.7
1084,2,95,59.1,2.3,3.04,39.9
1085,7,97,59.4,7.9,9.57,43.5
1086,7,97.8,59.8,5.4,7.22,42.6
1087,7,99.7,59.8,2.9,4.23,41.6
1088,12,99.6,59.8,23,14.12,49.1
1089,2,98.9,60.4,2.2,2.95,41.1
1090,12,98.3,61.8,22.1,13.9,49
1091,2,99,63.8,2.9,3.56,42.3
1092,1,97.8,65.9,6.6,6.52,44.2
1093,1,98,66.1,2.9,3.56,42.6
1094,2,98.5,66.9,1.3,2.14,42.2
1095,1,96.9,68,7.1,6.88,44.7
1096,2,95.6,70,3.2,3.81,43.2
1097,2,91.8,69.3,1.6,2.41,41.3
1098,12,91.9,69.1,21.2,13.66,49
1099,2,94.1,64.6,3.6,4.15,41.6
1100,13,95.1,63.6,34.7,20.14,53.4
1102,2,95.3,61.8,1.5,2.32,40.2
1103,2,93.8,63,3,3.64,40.9
1104,2,94.9,61.8,2.9,3.56,40.8
1105,2,98.3,61.7,1.4,2.23,40.9
1106,11,91.2,63.6,1.9,2.8,39.9
1107,2,91.1,62.7,2,2.77,39.6
1108,2,91.5,61.4,2.4,3.12,39.6
1109,2,90,60.9,1.2,2.05,38.5
1110,9,90.5,63.2,6.5,7.18,41.8
1111,2,90,64.4,1.6,2.41,39.6
1112,1,89.1,61.8,2.1,2.86,39
1113,1,88.9,60.9,4.7,5.05,39.9
1114,2,86.6,62.1,1.5,2.32,38.1
1115,2,84.9,61.6,1.4,2.23,37.5
1116,1,85.4,61.8,4.4,4.81,39.1
1117,12,84.4,62.7,26.4,14.89,47.1
1118,2,81.3,61.1,1.3,2.14,36.5
1119,2,81.5,64.2,1.4,2.23,37.3
1120,3,82.6,64.1,6.6,7.26,40.1
1121,3,82.6,64.3,5.4,6.29,39.6
1122,3,82.7,64.3,5.1,6.03,39.5
1123,2,83.8,65,1.9,2.68,38.3
1124,2,84.4,66.7,1.5,2.32,38.7
1125,2,88.3,66.8,1.4,2.23,39.7
1126,2,88.4,67.1,2.8,3.47,40.4
1127,9,88.2,68.8,8.3,8.47,43.4
1128,9,84.9,68.2,8.4,8.54,42.5
1129,2,81.4,68,1.9,2.68,38.5
1130,2,80.2,68.5,1.5,2.32,38.1
1131,4,80.6,69.7,1.4,2.02,38.4
1132,2,78.7,68.8,1.4,2.23,37.8
1133,3,79.1,69.7,1.4,2.1,38.1
1134,4,79.8,70,1.1,1.53,38.1
1135,1,77.8,68.6,7.3,7.03,40.2
1136,1,76.7,69.7,7.5,7.17,40.3
1137,9,75.3,69.2,6.1,6.87,39.4
1138,2,75.4,68.7,2.1,2.86,37.3
1139,1,76.1,67.6,5.3,5.52,38.6
1140,2,78.6,65.5,1.7,2.5,37.1
1141,12,79.8,65,28.5,15.3,47.2
1142,3,77.7,64.5,16.3,12.48,42.7
1143,12,73.5,63.6,21.2,13.66,43
1144,3,71.2,60.6,15.5,12.17,39.8
1145,3,71.2,60.5,5.6,6.46,35.9
1146,2,70.8,62.1,1.6,2.41,34.2
1147,1,72.5,63.1,2.1,2.86,35.1
1148,2,72.9,67.5,1.3,2.14,36
1149,2,72.5,67.2,1.4,2.23,35.8
1150,1,74.7,67,6.9,6.74,38.8
1151,1,73.3,68.5,6.4,6.37,38.6
1152,12,71.2,64,24.5,14.48,43.5
1153,2,70.4,68.7,1.7,2.5,35.8
1154,2,70.3,68.1,2,2.77,35.8
1155,2,70.2,68.8,1.7,2.5,35.8
1156,2,70.5,69.9,2.5,3.21,36.5
1157,2,70,70,2,2.77,36.2
1158,2,68.9,69.3,1.5,2.32,35.5
1159,2,68.9,68.5,2.4,3.12,35.7
1160,1,69.9,69.5,2,2.77,36
1161,2,69.4,68.8,2,2.77,35.7
1162,2,68,69,2.6,3.3,35.7
1163,2,67.1,67.8,1.7,2.5,34.8
1164,2,67.7,69,1.5,2.32,35.1
1165,2,66.6,67.2,1.5,2.32,34.4
1166,1,65.5,66.7,4.6,4.97,35.4
1167,12,67.6,68.7,19,13.03,42.1
1168,6,67.1,65.3,32,19.61,46
1169,6,67.1,65.2,32.5,19.71,46.1
1170,12,64.7,63.2,21.9,13.84,40.9
1171,12,69.8,63.4,19.2,13.09,41.4
1172,6,68.7,63.2,24.1,17.66,43.4
1173,2,65.8,62.3,1.9,2.68,33.2
1174,2,64.6,62.8,2.3,3.04,33.2
1175,2,64.9,61.7,4.3,4.73,33.9
1176,2,64,62,3.4,3.98,33.3
1177,2,65,65,1.6,2.41,33.5
1178,2,63.1,62.7,2.1,2.86,32.7
1179,2,63.3,61.9,3.8,4.32,33.3
1180,2,62,61.5,3.2,3.81,32.6
1181,2,60.7,60.6,2.3,3.04,31.7
1182,1,60.3,61.4,8.5,7.88,34.5
1183,2,60.8,62.2,2.2,2.95,32
1184,2,62.2,61.8,2.7,3.39,32.5
1185,2,60.5,63.5,2,2.77,32.2
1186,2,63.6,68.3,3.3,3.9,34.8
1187,9,62.6,65.2,1.4,2.1,32.8
1188,2,62,66.1,3,3.64,33.7
